CATEGORIANIIF;MONEDA;CARTERA;EMISOR;NEMOEMISOR;NEMOTECNICO;ISIN;COMPRA;VENCIMIENTO;MONTOFACIAL;REFERENCIA;CODINVENTARIO;CALIFICADORASUGEF;CALIFICACIONSUGEF;MOODYS;S&P;FITCH CRI;FITCH INTER.;SCRC;VMKTCRC
VR CON CAMBIO EN ORI;USD;FCD AFECTACION ORI;UNITED STATES TREASURY (TESORERIA USA);USTES;bus20;US912828NT32;08/26/2019;08/15/2020;5000000.00;TV2505-1;10704;S&P INTER.;AA+;Aaa;AA+;;AAA;;2954999501.180000
VR CON CAMBIO EN ORI;USD;FCD AFECTACION ORI;UNITED STATES TREASURY (TESORERIA USA);USTES;bus21;US9127962Q14;04/29/2020;04/22/2021;4700000.00;TV3449-1;12934;MOODYS INTER.;P1;P1;;;;;2738837876.100000
VR CON CAMBIO EN ORI;USD;FCD AFECTACION ORI;UNITED STATES TREASURY (TESORERIA USA);USTES;bus21;US9127962Y48;05/28/2020;05/20/2021;6000000.00;TV3597-1;13047;MOODYS INTER.;P1;P1;;;;;3496369767.900000
VR CON CAMBIO EN ORI;USD;FCD AFECTACION ORI;UNITED STATES TREASURY (TESORERIA USA);USTES;bus21;US9127963H06;06/30/2020;06/17/2021;7000000.00;TV3722-1;13227;MOODYS INTER.;P1;P1;;;;;4078322715.200000
VR CON CAMBIO EN ORI;USD;FCD AFECTACION ORI;UNITED STATES TREASURY (TESORERIA USA);USTES;bus21;US9128284B36;01/29/2020;03/15/2021;7000000.00;TV3136-1;12221;S&P INTER.;AA+;Aaa;AA+;;AAA;;4176608472.350000
VR CON CAMBIO EN ORI;USD;FCD AFECTACION ORI;UNITED STATES TREASURY (TESORERIA USA);USTES;bus21;US912828C574;01/29/2020;03/31/2021;3000000.00;TV3137-1;12222;S&P INTER.;AA+;Aaa;AA+;;AAA;;1787769289.000000
VR CON CAMBIO EN ORI;USD;FCD AFECTACION ORI;UNITED STATES TREASURY (TESORERIA USA);USTES;bus21;US912828D721;06/23/2020;08/31/2021;9000000.00;TV3690-1;13184;S&P INTER.;AA+;Aaa;AA+;;AAA;;5398509672.830000
VR CON CAMBIO EN ORI;USD;FCD AFECTACION ORI;UNITED STATES TREASURY (TESORERIA USA);USTES;bus21;US912828PX26;12/19/2019;02/15/2021;10000000.00;TV3033-1;12007;S&P INTER.;AA+;Aaa;AA+;;AAA;;6040595594.130000
VR CON CAMBIO EN ORI;USD;FCD AFECTACION ORI;UNITED STATES TREASURY (TESORERIA USA);USTES;bus21;US912828Y206;05/28/2020;07/15/2021;5000000.00;TV3598-1;13048;S&P INTER.;AA+;Aaa;AA+;;;;3026810158.130000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;ABBVIE INC;ABBV;bab21;US00287YBG35;11/21/2019;11/19/2021;845000.00;TV2801-1;11731;MOODYS INTER.;Baa2;Baa2;BBB+;;;;503732580.470000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;ABBVIE INC;ABBV;bai21;US00287YBE86;06/11/2019;11/14/2021;575000.00;TV2293-1;10037;MOODYS INTER.;Baa2;Baa2;BBB+;;;;349646767.020000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;ABBVIE INC;ABBV;bai22;US00287YBL20;11/21/2019;11/21/2022;280000.00;TV2802-1;11732;MOODYS INTER.;Baa2;Baa2;BBB+;;;;169386574.710000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;ABBVIE INC;ABBV;bai22;US00287YCF43;05/27/2020;03/15/2022;600000.00;TV3595-1;13041;MOODYS INTER.;Baa2;Baa2;BBB+;;;;368382806.700000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;ABBVIE INC;ABBV;bai22;US00287YCG26;05/27/2020;10/01/2022;200000.00;TV3593-1;13040;MOODYS INTER.;Baa2;Baa2;BBB+;;;;123121263.310000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;ABBVIE INC;ABBV;bai25;US00287YAQ26;12/05/2019;05/14/2025;265000.00;TV2893-1;11842;MOODYS INTER.;Baa2;Baa2;BBB+;;;;171917663.370000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;ABBVIE INC;ABBV;bai26;US00287YBU29;11/21/2019;11/21/2026;220000.00;TV2804-1;11734;MOODYS INTER.;Baa2;Baa2;BBB+;;;;140253635.530000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;AERCAP IRELAND CAP GLOBA;AER;bae23;US00774MAD74;01/23/2018;01/23/2023;370000.00;TV1297-1;5205;MOODYS INTER.;Baa3;Baa3;BBB;;BBB-;;214748389.670000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;AETNA INC.;AET;bae22;US008117AP87;01/22/2019;11/15/2022;425000.00;TV1940-1;8795;S&P INTER.;BBB;Baa2;BBB;;BBB;;259094395.530000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;AIR LEASE CORP;AL;bal21;US00912XAZ78;01/16/2018;03/01/2021;220000.00;TV1266-1;5131;S&P INTER.;BBB;;BBB;;BBB;;129835202.890000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;AIR LEASE CORP;AL;bal25;US00912XBA19;04/05/2019;03/01/2025;200000.00;TV2177-1;9425;S&P INTER.;BBB;;BBB;;BBB;;117751181.950000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;AIR LEASE CORP;AL;bal25;US00912XBA19;07/16/2019;03/01/2025;300000.00;TV2396-1;10388;S&P INTER.;BBB;;BBB;;BBB;;176626770.000000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;AIR LEASE CORP;AL;bal25;US00912XBA19;07/26/2019;03/01/2025;220000.00;TV2431-1;10496;S&P INTER.;BBB;;BBB;;BBB;;129526296.050000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;AIR LEASE CORP;AL;bal25;US00914AAF93;01/14/2020;02/01/2025;290000.00;TV3095-1;12121;S&P INTER.;BBB;;BBB;;BBB;;163731434.850000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;ALEXANDRIA REAL ESTATE E;ARE;bar24;US015271AM12;03/15/2019;01/15/2024;465000.00;TV2115-1;9309;S&P INTER.;BBB+;Baa1;BBB+;;;;299903874.650000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;ALTRIA GROUP INC;MO;bag25;US02209SBH58;05/06/2020;05/06/2025;110000.00;TV3466-1;12960;S&P INTER.;BBB;A3;BBB;;BBB;;67851811.740000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;ALTRIA GROUP INC;MO;bmo22;US02209SAN36;12/11/2017;08/09/2022;500000.00;TV1044-1;4804;S&P INTER.;BBB;A3;BBB;;BBB;;307648332.120000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;ALTRIA GROUP INC;MO;bmo22;US02209SAN36;12/15/2017;08/09/2022;113000.00;TV1143-1;4920;S&P INTER.;BBB;A3;BBB;;BBB;;69528524.470000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;AMERICAN ELECTRIC POWER;AEP;bae27;US025537AJ08;06/02/2020;11/13/2027;160000.00;TV3620-1;13064;S&P INTER.;BBB+;Baa1;BBB+;;BBB+;;103318047.530000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;AMERICAN EXPRESS CREDIT CORP;AXP;bax23;US025816BS73;07/19/2018;02/27/2023;190000.00;TV1672-1;6662;MOODYS INTER.;A3;A3;BBB+;;A;;119624035.990000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;AMERICAN EXPRESS CREDIT CORP;AXP;bax23;US025816BS73;09/18/2018;02/27/2023;220000.00;TV1779-1;7079;MOODYS INTER.;A3;A3;BBB+;;A;;138512039.840000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;AMERICAN MOVIL SAB DE CV;AMEMV;bam22;US02364WBD65;12/19/2017;07/16/2022;300000.00;TV1172-1;4954;S&P INTER.;BBB+;A3;BBB+;;A-;;183764924.090000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;AMERICAN TOWER CORPORATION;AMETC;bam23;US03027XAB64;03/13/2019;01/31/2023;565000.00;TV2105-1;9279;S&P INTER.;BBB-;Baa3;BBB-;;BBB+;;357333961.750000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;AMERICAN TOWER CORPORATION;AMETC;bam23;US03027XAQ34;06/07/2018;06/15/2023;185000.00;TV1600-1;6420;S&P INTER.;BBB-;Baa3;BBB-;;BBB+;;115541843.830000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;AMERICAN TOWER CORPORATION;AMETC;bam26;US03027XAK63;06/01/2020;10/15/2026;360000.00;TV3607-1;13053;S&P INTER.;BBB-;Baa3;BBB-;;BBB+;;233982111.740000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;AMGEN INC;AMGN;bai27;US031162CT53;05/11/2020;02/21/2027;215000.00;TV3486-1;12971;MOODYS INTER.;Baa1;Baa1;A-;;BBB+;;133079420.480000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;ANHEUSER-BUSCH INBEV WOR;ABIBB;bab26;US035242AP13;06/01/2020;02/01/2026;205000.00;TV3608-1;13054;FITCH INTER.;BBB;Baa1;BBB+;;BBB;;136096035.780000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;ANHEUSER-BUSCH INBEV WOR;ABIBB;bab26;US035242AP13;06/04/2020;02/01/2026;625000.00;TV3624-1;13075;FITCH INTER.;BBB;Baa1;BBB+;;BBB;;414926936.350000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;ANTHEM INC;ANTM;bai23;US94973VBA44;03/27/2020;01/15/2023;125000.00;TV3389-1;12769;MOODYS INTER.;Baa2;Baa2;A;;BBB;;78894828.000000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;ANTHEM INC;ANTM;bai25;US036752AJ29;05/05/2020;01/15/2025;100000.00;TV3465-1;12959;MOODYS INTER.;Baa2;Baa2;A;;BBB;;62368897.170000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;ANTHEM INC;ANTM;ban24;US94973VBJ52;03/13/2019;08/15/2024;350000.00;TV2107-1;9281;MOODYS INTER.;Baa2;Baa2;A;;BBB;;226364377.180000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;AT & T INC;T;bat22;US00206RBD35;08/19/2019;02/15/2022;435000.00;TV2479-1;10629;S&P INTER.;BBB;Baa2;BBB;;A-;;267439779.040000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;AT & T INC;T;bat25;US00206RHS40;05/15/2020;07/15/2025;455000.00;TV3533-1;12984;S&P INTER.;BBB;Baa2;BBB;;A-;;298943905.170000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;AT & T INC;T;bat26;US00206RHT23;06/16/2020;01/15/2026;410000.00;TV3670-1;13134;S&P INTER.;BBB;Baa2;BBB;;A-;;273763339.460000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;B.A.T. CAPITAL CORPORATION;BATSL;bba24;US05526DAZ87;02/15/2019;08/15/2024;250000.00;TV2003-1;9040;MOODYS INTER.;Baa2;Baa2;BBB+;;BBB;;158241714.880000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;B.A.T. CAPITAL CORPORATION;BATSL;bba24;US05526DAZ87;10/08/2019;08/15/2024;700000.00;TV2611-1;11283;MOODYS INTER.;Baa2;Baa2;BBB+;;BBB;;443076801.660000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;B.A.T. CAPITAL CORPORATION;BATSL;bba27;US05526DBB01;06/01/2020;08/15/2027;500000.00;TV3609-1;13055;MOODYS INTER.;Baa2;Baa2;BBB+;;BBB;;319142527.880000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;BANCO SANTANDER SA;SANTN;bsa23;US05964HAE53;01/16/2018;02/23/2023;200000.00;TV1269-1;5134;MOODYS INTER.;Baa1;Baa1;A-;;A-;;122903621.540000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;BANCO SANTANDER SA;SANTN;bsa23;US05964HAE53;12/16/2019;02/23/2023;400000.00;TV2990-1;11948;MOODYS INTER.;Baa1;Baa1;A-;;A-;;245807243.080000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;BANCO SANTANDER SA;SANTN;bsa23;US05964HAG02;04/12/2018;04/12/2023;200000.00;TV1459-1;5935;MOODYS INTER.;Baa1;Baa1;A-;;A-;;125244977.860000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;BANCO SANTANDER SA;SANTN;bsa25;US05971KAE91;05/28/2020;05/28/2025;200000.00;TV3596-1;13046;MOODYS INTER.;Baa1;Baa1;A-;;A-;;121170327.150000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;BANK OF AMERICA;BANKA;bba22;US06051GGY98;01/23/2018;01/23/2022;265000.00;TV1299-1;5207;MOODYS INTER.;A2;A2;A-;;A+;;158240033.490000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;BANK OF AMERICA;BANKA;bba23;US06051GGE35;12/13/2017;01/20/2023;250000.00;TV1103-1;4867;MOODYS INTER.;A2;A2;A-;;A+;;153011956.730000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;BANK OF AMERICA;BANKA;bba23;US06051GGE35;12/14/2017;01/20/2023;350000.00;TV1127-1;4900;MOODYS INTER.;A2;A2;A-;;A+;;214216737.090000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;BANK OF AMERICA;BANKA;bba23;US06051GHC69;12/22/2017;12/20/2023;610000.00;TV1203-1;4996;MOODYS INTER.;A2;A2;A-;;A+;;374283578.640000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;BANK OF AMERICA;BANKA;bba23;US06051GHC69;02/14/2018;12/20/2023;215000.00;TV1359-1;5435;MOODYS INTER.;A2;A2;A-;;A+;;131919624.700000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;BANK OF AMERICA;BANKA;bba24;US06051GHF90;02/07/2019;03/05/2024;860000.00;TV1979-1;8957;MOODYS INTER.;A2;A2;A-;;A+;;541867940.390000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;BANK OF AMERICA;BANKA;bba24;US06051GHL68;07/23/2018;07/23/2024;455000.00;TV1681-1;6681;MOODYS INTER.;A2;A2;A-;;A+;;292520248.820000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;BANK OF AMERICA;BANKA;bba25;US06051GFS30;04/30/2020;08/01/2025;415000.00;TV3461-1;12954;MOODYS INTER.;A2;A2;A-;;A+;;280492585.130000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;BANK OF AMERICA;BANKA;bba25;US06051GHR39;03/15/2019;03/15/2025;185000.00;TV2113-1;9308;MOODYS INTER.;A2;A2;A-;;A+;;118136657.610000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;BANK OF AMERICA;BANKA;bba25;US06051GHW24;10/22/2019;10/22/2025;110000.00;TV2676-1;11443;MOODYS INTER.;A2;A2;A-;;A+;;67814359.780000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;BANK OF AMERICA;BANKA;bba26;US06051GHY89;02/13/2020;02/13/2026;500000.00;TV3177-1;12306;MOODYS INTER.;A2;A2;A-;;A+;;304289334.810000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;BANK OF AMERICA;BANKA;bba26;US06051GJD25;06/19/2020;06/19/2026;280000.00;TV3677-1;13156;MOODYS INTER.;A2;A2;A-;;A+;;163959729.340000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;BANK OF MONTREAL;BMO;bmo25;US06367WB850;04/27/2020;05/01/2025;510000.00;TV3444-1;12905;MOODYS INTER.;A2;A2;A-;;AA-;;309579700.060000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;BANK OF NEW YORK MELLON  CORP;BK US;bbk23;US06406RAC16;12/12/2017;05/16/2022;75000.00;TV1071-1;4831;MOODYS INTER.;A1;A1;A;;AA-;;45516631.480000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;BANK OF NEW YORK MELLON  CORP;BK US;bbk23;US06406RAC16;02/25/2019;05/16/2022;540000.00;TV2015-1;9092;MOODYS INTER.;A1;A1;A;;AA-;;327719744.300000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;BANK OF NEW YORK MELLON  CORP;BK US;bbk23;US06406RAC16;11/06/2019;05/16/2023;435000.00;TV2720-1;11551;MOODYS INTER.;A1;A1;A;;AA-;;263996459.060000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;BANK OF NEW ZEALAND;BZLNZ;bbz22;US05579HAE27;12/18/2017;02/21/2022;250000.00;TV1164-1;4944;MOODYS INTER.;A1;A1;AA-;;;;152456923.540000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;BANK OF NEW ZEALAND;BZLNZ;bnz25;US06407EAB11;02/21/2020;02/21/2025;575000.00;TV3226-1;12405;MOODYS INTER.;A1;A1;AA-;;;;350546405.760000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;BANK OF NOVA SCOTIA;BNSO;bbn25;US064159TF31;01/10/2020;02/03/2025;545000.00;TV3086-1;12096;MOODYS INTER.;A2;A2;A-;;AA-;;337589764.690000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;BANK OF NOVA SCOTIA;BNSO;bbn25;US064159VL70;06/11/2020;06/11/2025;225000.00;TV3652-1;13114;MOODYS INTER.;A2;A2;A-;;AA-;;132594651.310000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;BANQUE FEDERATIVE DU CREDIT MUTUEL;CMCIFRPA;bba22;US06675FAM95;12/11/2017;07/20/2022;200000.00;TV1051-1;4811;S&P INTER.;A;Aa3;A;;AA-;;122692207.940000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;BANQUE FEDERATIVE DU CREDIT MUTUEL;CMCIFRPA;bba22;US06675FAM95;08/10/2018;07/20/2022;235000.00;TV1717-1;6779;S&P INTER.;A;Aa3;A;;AA-;;144163347.250000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;BANQUE FEDERATIVE DU CREDIT MUTUEL;CMCIFRPA;bba22;US06675FAM95;09/14/2018;07/20/2022;250000.00;TV1771-1;7040;S&P INTER.;A;Aa3;A;;AA-;;153365259.930000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;BANQUE FEDERATIVE DU CREDIT MUTUEL;CMCIFRPA;bbf22;US06675FAS65;11/21/2019;11/21/2022;295000.00;TV2807-1;11736;S&P INTER.;A;Aa3;A;;AA-;;178018678.310000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;BANQUE FEDERATIVE DU CREDIT MUTUEL;CMCIFRPA;bbf24;US06675FAT49;11/21/2019;11/21/2024;295000.00;TV2808-1;11737;S&P INTER.;A;Aa3;A;;AA-;;181347242.550000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;BARCLAYS BANK PLC;BACR;bbb22;US06739GCR83;05/12/2020;05/12/2022;510000.00;TV3502-1;12977;S&P INTER.;A;A1;A;;A+;;303414073.670000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;BAYER US FINANCE II LLC;BAYNG;bbu21;US07274NAA19;06/25/2018;06/25/2021;595000.00;TV1628-1;6553;S&P INTER.;BBB;Baa1;BBB;;BBB+;;355686363.750000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;BAYER US FINANCE II LLC;BAYNG;bbu25;US07274NAJ28;12/12/2019;12/15/2025;200000.00;TV2946-1;11913;S&P INTER.;BBB;Baa1;BBB;;BBB+;;134165553.860000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;BERKSHIRE HATHAWAY ENERGY COMPANY;BRKHEC;bbh25;US084659AS06;03/24/2020;04/15/2025;121000.00;TV3379-1;12739;S&P INTER.;A-;A3;A-;;;;81589918.190000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;BNP-PARIBAS;BNP;bbn24;US05581KAB70;02/05/2018;01/10/2024;200000.00;TV1351-1;5357;S&P INTER.;A-;Baa1;A-;;A+;;128219763.920000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;BNP-PARIBAS;BNP;bbn26;US09659W2L77;06/09/2020;06/09/2026;210000.00;TV3636-1;13107;S&P INTER.;A-;Baa1;A-;;A+;;125857837.190000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;BNP-PARIBAS;BNP;bnp25;US09659W2J22;11/19/2019;11/19/2025;405000.00;TV2792-1;11682;S&P INTER.;A-;Baa1;A-;;A+;;248146609.580000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;BOSTON SCIENTIFIC CORP;BSX;bbs24;US101137AV96;02/25/2019;03/01/2024;610000.00;TV2017-1;9093;S&P INTER.;BBB-;Baa2;BBB-;;BBB;;391066193.890000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;BP CAPITAL MARKETS AMERICA INC;BPLA;bbp24;US10373QAD25;11/06/2018;02/06/2024;115000.00;TV1842-1;7826;FITCH INTER.;A;A1;A-;;A;;74427243.510000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;BP CAPITAL MARKETS AMERICA INC;BPLA;bbp25;US10373QAB68;03/12/2019;09/21/2025;265000.00;TV2103-1;9269;FITCH INTER.;A;A1;A-;;A;;176764147.790000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;BP CAPITAL MARKETS AMERICA INC;BPLA;bbp27;US10373QBK58;06/01/2020;04/06/2027;340000.00;TV3610-1;13056;FITCH INTER.;A;A1;A-;;A;;222037161.660000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;BPCE SA;BPCEG;bbp23;US05578AAA60;01/11/2018;01/11/2023;430000.00;TV1250-1;5082;S&P INTER.;A+;A1;A+;;A+;;265848479.600000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;BPCE SA;BPCEG;bbp23;US05578AAA60;01/11/2019;01/11/2023;250000.00;TV1929-1;8662;S&P INTER.;A+;A1;A+;;A+;;154563070.080000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;BPCE SA;BPCEG;bbp23;US05583JAD46;09/12/2018;09/12/2023;250000.00;TV1758-1;6999;S&P INTER.;A-;Baa2;A-;;A;;146266036.290000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;BPCE SA;BPCEG;bbp25;US05583JAG76;01/14/2020;01/14/2025;250000.00;TV3094-1;12120;S&P INTER.;A-;Baa2;A-;;A;;152451854.470000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;BRISTOL-MYERS SQUIBB CO;BMY;bbm23;US110122BJ65;11/26/2019;02/15/2023;250000.00;TV2837-1;11771;MOODYS INTER.;A2;A2;A+;;A-;;155081675.990000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;BRISTOL-MYERS SQUIBB CO;BMY;bbm24;US110122BZ08;05/16/2019;07/26/2024;587000.00;TV2246-1;9739;MOODYS INTER.;A2;A2;A+;;A-;;374054265.940000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;CAMPBELL SOUP CO;CPB;bcs25;US134429BF51;05/06/2020;03/15/2025;85000.00;TV3469-1;12962;S&P INTER.;BBB-;Baa2;BBB-;;BBB;;56466497.150000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;CANADIAN IMPERIAL BANK;CM;bci23;US13607GRK21;06/23/2020;06/23/2023;215000.00;TV3689-1;13183;MOODYS INTER.;A2;A2;BBB+;;AA-;;126009706.300000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;CANADIAN IMPERIAL BANK;CM;bci25;US13607GLZ53;01/28/2020;01/28/2025;125000.00;TV3131-1;12209;MOODYS INTER.;A2;A2;BBB+;;AA-;;77092215.140000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;CANADIAN IMPERIAL BANK;CM;bcm23;US1360698A26;07/22/2019;07/22/2023;880000.00;TV2412-1;10448;MOODYS INTER.;A2;A2;BBB+;;AA-;;537030213.480000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;CAPITAL ONE BANK USA N A;COB;bco23;US14042TCS42;01/28/2020;01/27/2023;505000.00;TV3132-1;12210;S&P INTER.;BBB+;Baa1;BBB+;;A-;;300664254.110000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;CAPITAL ONE N A;CAPIT;bco22;US14042RNW78;09/06/2019;09/06/2022;535000.00;TV2529-1;10832;S&P INTER.;BBB+;Baa1;BBB+;;A-;;325379476.680000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;CENTERPOINT ENERGY, INC;CNP;bce21;US15189TAT43;10/05/2018;11/01/2021;660000.00;TV1809-1;7241;S&P INTER.;BBB;Baa2;BBB;;BBB;;402270643.340000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;CENTERPOINT ENERGY, INC;CNP;bce22;US15189TAR86;12/18/2017;09/01/2022;250000.00;TV1165-1;4945;S&P INTER.;BBB;Baa2;BBB;;BBB;;152274514.350000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;CHEVRON CORPORATION;CVX;bcc25;US166764BW97;05/11/2020;05/11/2025;140000.00;TV3487-1;12972;S&P INTER.;AA;Aa2;AA;;;;84221798.380000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;CHEVRON PHILLIPS CHEM CO;CHVPH;bcp23;US166754AQ49;03/08/2018;05/01/2023;205000.00;TV1424-1;5666;S&P INTER.;BBB+;A2;BBB+;;;;125209471.070000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;CITIBANK NA N.Y;CITIN;bci22;US17325FAY43;05/22/2019;05/20/2022;310000.00;TV2260-1;9808;S&P INTER.;A+;Aa3;A+;;A+;;184971759.140000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;CITIGROUP INC;CITIG;bci22;US17308CC463;11/04/2019;11/04/2022;250000.00;TV2717-1;11540;MOODYS INTER.;A3;A3;BBB+;;A;;149357325.460000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;CITIGROUP INC;CITIG;bci23;US172967LM17;12/08/2017;07/24/2023;500000.00;TV1037-1;4798;MOODYS INTER.;A3;A3;BBB+;;A;;307110955.330000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;CITIGROUP INC;CITIG;bci23;US172967LM17;12/14/2017;07/24/2023;500000.00;TV1128-1;4901;MOODYS INTER.;A3;A3;BBB+;;A;;307110955.330000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;CITIGROUP INC;CITIG;bci23;US172967LM17;12/03/2018;07/24/2023;300000.00;TV1885-1;8162;MOODYS INTER.;A3;A3;BBB+;;A;;184266574.370000
VR CON CAMBIO EN ORI;USD;JPMAM AFECTACION ORI;CITIGROUP INC;CITIG;bci23;US172967LV16;01/24/2018;01/24/2023;330000.00;TV1306-1;5225;MOODYS INTER.;A3;A3;BBB+;;A;;201900053.470000
